mapping_name,comparison_scope,source_system,source_flow,source_product,target_system,target_flow,target_product,override_action,reason_code,human_note,review_status
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Other sector,Charcoal,ESTO,16.03-16.05 Other sector (all demand aggregate),15.03 Charcoal,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Other sector,Coke oven coke,ESTO,16.03-16.05 Other sector (all demand aggregate),02.01 Coke oven coke,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Other sector,Coke oven gas,ESTO,16.03-16.05 Other sector (all demand aggregate),02.03 Coke oven gas,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Other sector,Crude oil,ESTO,16.03-16.05 Other sector (all demand aggregate),06.01 Crude oil,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Other sector,Electricity,ESTO,16.03-16.05 Other sector (all demand aggregate),17 Electricity,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Other sector,Fuel oil,ESTO,16.03-16.05 Other sector (all demand aggregate),07.08 Fuel oil,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Other sector,Fuelwood and woodwaste,ESTO,16.03-16.05 Other sector (all demand aggregate),15.01 Fuelwood & woodwaste,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Other sector,Gas and diesel oil,ESTO,16.03-16.05 Other sector (all demand aggregate),07.07 Gas/diesel oil,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Other sector,Gas works gas,ESTO,16.03-16.05 Other sector (all demand aggregate),08.03 Gas works gas,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Other sector,Geothermal,ESTO,16.03-16.05 Other sector (all demand aggregate),11 Geothermal,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Other sector,Heat,ESTO,16.03-16.05 Other sector (all demand aggregate),18 Heat,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Other sector,Industrial waste,ESTO,16.03-16.05 Other sector (all demand aggregate),16.02 Industrial waste,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Other sector,Kerosene,ESTO,16.03-16.05 Other sector (all demand aggregate),07.06 Kerosene,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Other sector,Kerosene type jet fuel,ESTO,16.03-16.05 Other sector (all demand aggregate),07.05 Kerosene type jet fuel,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Other sector,LPG,ESTO,16.03-16.05 Other sector (all demand aggregate),07.09 LPG,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Other sector,Lignite,ESTO,16.03-16.05 Other sector (all demand aggregate),01.05 Lignite,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Other sector,Lubricants,ESTO,16.03-16.05 Other sector (all demand aggregate),07.13 Lubricants,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Other sector,Motor gasoline,ESTO,16.03-16.05 Other sector (all demand aggregate),07.01 Motor gasoline,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Other sector,Municipal solid waste non renewable,ESTO,16.03-16.05 Other sector (all demand aggregate),16.04 Municipal solid waste (non-renewable),include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Other sector,Municipal solid waste renewable,ESTO,16.03-16.05 Other sector (all demand aggregate),16.03 Municipal solid waste (renewable),include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Other sector,Natural gas,ESTO,16.03-16.05 Other sector (all demand aggregate),08.01 Natural gas,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Other sector,Other biomass,ESTO,16.03-16.05 Other sector (all demand aggregate),15.05 Other biomass,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Other sector,Other bituminous coal,ESTO,16.03-16.05 Other sector (all demand aggregate),01.02 Other bituminous coal,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Other sector,Other products,ESTO,16.03-16.05 Other sector (all demand aggregate),07.17 Other products,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Other sector,Patent fuel,ESTO,16.03-16.05 Other sector (all demand aggregate),02.06 Patent fuel,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Other sector,Peat,ESTO,16.03-16.05 Other sector (all demand aggregate),03 Peat,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Other sector,Peat products,ESTO,16.03-16.05 Other sector (all demand aggregate),04 Peat products,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Other sector,Solar nonspecified,ESTO,16.03-16.05 Other sector (all demand aggregate),12.99 Solar nonspecified,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Other sector,Sub bituminous coal,ESTO,16.03-16.05 Other sector (all demand aggregate),01.03 Sub-bituminous coal,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Road,Biodiesel,ESTO,15.02 Road,16.05 Biogasoline,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Road,Fuel oil,ESTO,15.02 Road,07.07 Gas/diesel oil,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Road,Gas and diesel oil,ESTO,15.02 Road,07.06 Kerosene,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Road,LPG,ESTO,15.02 Road,07.08 Fuel oil,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Road,Natural gas,ESTO,15.02 Road,07.09 LPG,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Transport non road,Aviation gasoline,ESTO,"15.01,15.03-15.06 Transport non-road",07.02 Aviation gasoline,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Transport non road,Bio jet kerosene,ESTO,"15.01,15.03-15.06 Transport non-road",16.07 Bio jet kerosene,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Transport non road,Biodiesel,ESTO,"15.01,15.03-15.06 Transport non-road",16.06 Biodiesel,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Transport non road,Coal tar,ESTO,"15.01,15.03-15.06 Transport non-road",02.07 Coal tar,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Transport non road,Coke oven coke,ESTO,"15.01,15.03-15.06 Transport non-road",02.01 Coke oven coke,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Transport non road,Electricity,ESTO,"15.01,15.03-15.06 Transport non-road",17 Electricity,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Transport non road,Fuel oil,ESTO,"15.01,15.03-15.06 Transport non-road",07.08 Fuel oil,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Transport non road,Gas and diesel oil,ESTO,"15.01,15.03-15.06 Transport non-road",07.07 Gas/diesel oil,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Transport non road,Kerosene,ESTO,"15.01,15.03-15.06 Transport non-road",07.06 Kerosene,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Transport non road,Kerosene type jet fuel,ESTO,"15.01,15.03-15.06 Transport non-road",07.05 Kerosene type jet fuel,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Transport non road,LPG,ESTO,"15.01,15.03-15.06 Transport non-road",07.09 LPG,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Transport non road,Lubricants,ESTO,"15.01,15.03-15.06 Transport non-road",07.13 Lubricants,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Transport non road,Motor gasoline,ESTO,"15.01,15.03-15.06 Transport non-road",07.01 Motor gasoline,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Transport non road,Natural gas,ESTO,"15.01,15.03-15.06 Transport non-road",08.01 Natural gas,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Transport non road,Other bituminous coal,ESTO,"15.01,15.03-15.06 Transport non-road",01.02 Other bituminous coal,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Demand\All demand aggregated\Transport non road,Other products,ESTO,"15.01,15.03-15.06 Transport non-road",07.17 Other products,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Electric boilers/Electric boilers,Heat,ESTO,09.04 Electric boilers,17 Electricity,exclude,cartesian_pair_not_reviewed,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Electricity Generation,Ammonia,ESTO,"09.01.01,09.02.01 Electricity plants",16.10 Ammonia,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
leap_to_esto,BOTH,LEAP,Electricity Generation,Anthracite,ESTO,"09.01.01,09.02.01 Electricity plants",01.04 Anthracite,include,reserved_target_pair_absent_from_registry,Generated review-only override candidate. Confirm semantics before acceptance.,unreviewed
