mapping_name,comparison_scope,source_system,source_flow,source_product,target_system,target_flow,target_product,relationship_status,target_pair_registry_status
ninth_to_esto,BOTH,NINTH,09_12_nonspecified_transformation,07_01_motor_gasoline,ESTO,09.12 Non-specified transformation,07.01 Motor gasoline,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_12_nonspecified_transformation,07_06_kerosene,ESTO,09.12 Non-specified transformation,07.06 Kerosene,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_12_nonspecified_transformation,07_07_gas_diesel_oil,ESTO,09.12 Non-specified transformation,07.07 Gas/diesel oil,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_12_nonspecified_transformation,07_08_fuel_oil,ESTO,09.12 Non-specified transformation,07.08 Fuel oil,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_12_nonspecified_transformation,07_09_lpg,ESTO,09.12 Non-specified transformation,07.09 LPG,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_12_nonspecified_transformation,07_11_ethane,ESTO,09.12 Non-specified transformation,07.11 Ethane,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_12_nonspecified_transformation,07_x_other_petroleum_products,ESTO,09.12 Non-specified transformation,07.17 Other products,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_12_nonspecified_transformation,08_01_natural_gas,ESTO,09.12 Non-specified transformation,08.01 Natural gas,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_12_nonspecified_transformation,15_05_other_biomass,ESTO,09.12 Non-specified transformation,15.05 Other biomass,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_12_nonspecified_transformation,16_01_biogas,ESTO,09.12 Non-specified transformation,16.01 Biogas,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_12_nonspecified_transformation,17_electricity,ESTO,09.12 Non-specified transformation,17 Electricity,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_13_01_electrolysers,16_x_ammonia,ESTO,09.13.01 Electrolysers,16.10 Ammonia,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_13_01_electrolysers,16_x_efuel,ESTO,09.13.01 Electrolysers,16.11 E-fuel,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_13_01_electrolysers,16_x_hydrogen,ESTO,09.13.01 Electrolysers,16.12 Hydrogen,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_13_01_electrolysers,17_electricity,ESTO,09.13.01 Electrolysers,17 Electricity,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_13_01_electrolysers,17_x_green_electricity,ESTO,09.13.01 Electrolysers,17 Electricity,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_13_02_smr_wo_ccs,08_01_natural_gas,ESTO,09.13.02 SMR wo CCS,08.01 Natural gas,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_13_02_smr_wo_ccs,16_x_ammonia,ESTO,09.13.02 SMR wo CCS,16.10 Ammonia,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_13_02_smr_wo_ccs,16_x_efuel,ESTO,09.13.02 SMR wo CCS,16.11 E-fuel,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_13_02_smr_wo_ccs,16_x_hydrogen,ESTO,09.13.02 SMR wo CCS,16.12 Hydrogen,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_13_03_smr_w_ccs,08_01_natural_gas,ESTO,09.13.03 SMR w CCS,08.01 Natural gas,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_13_03_smr_w_ccs,16_x_ammonia,ESTO,09.13.03 SMR w CCS,16.10 Ammonia,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_13_03_smr_w_ccs,16_x_efuel,ESTO,09.13.03 SMR w CCS,16.11 E-fuel,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_13_03_smr_w_ccs,16_x_hydrogen,ESTO,09.13.03 SMR w CCS,16.12 Hydrogen,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_13_hydrogen_transformation,08_01_natural_gas,ESTO,09.13 Hydrogen transformation,08.01 Natural gas,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_13_hydrogen_transformation,16_x_ammonia,ESTO,09.13 Hydrogen transformation,16.10 Ammonia,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_13_hydrogen_transformation,16_x_efuel,ESTO,09.13 Hydrogen transformation,16.11 E-fuel,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_13_hydrogen_transformation,16_x_hydrogen,ESTO,09.13 Hydrogen transformation,16.12 Hydrogen,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_13_hydrogen_transformation,17_electricity,ESTO,09.13 Hydrogen transformation,17 Electricity,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,01_01_coking_coal,ESTO,09 Total transformation sector,01.01 Coking coal,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,01_05_lignite,ESTO,09 Total transformation sector,01.05 Lignite,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,01_coal_unallocated,ESTO,09 Total transformation sector,01.99 Coal nonspecified,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,01_x_thermal_coal,ESTO,09 Total transformation sector,01.02 Other bituminous coal,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,01_x_thermal_coal,ESTO,09 Total transformation sector,01.03 Sub-bituminous coal,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,01_x_thermal_coal,ESTO,09 Total transformation sector,01.04 Anthracite,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,02_coal_products,ESTO,09 Total transformation sector,02.01 Coke oven coke,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,02_coal_products,ESTO,09 Total transformation sector,02.02 Gas coke,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,02_coal_products,ESTO,09 Total transformation sector,02.03 Coke oven gas,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,02_coal_products,ESTO,09 Total transformation sector,02.04 Blast furnace gas,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,02_coal_products,ESTO,09 Total transformation sector,02.05 Other recovered gases,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,02_coal_products,ESTO,09 Total transformation sector,02.06 Patent fuel,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,02_coal_products,ESTO,09 Total transformation sector,02.07 Coal tar,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,02_coal_products,ESTO,09 Total transformation sector,02.08 BKB/PB,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,06_01_crude_oil,ESTO,09 Total transformation sector,06.01 Crude oil,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,06_02_natural_gas_liquids,ESTO,09 Total transformation sector,06.02 Natural gas liquids,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,06_x_other_hydrocarbons,ESTO,09 Total transformation sector,06.03 Refinery feedstocks,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,06_x_other_hydrocarbons,ESTO,09 Total transformation sector,06.04 Additives/ oxygenates,extra_factorised_relationship,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,06_x_other_hydrocarbons,ESTO,09 Total transformation sector,06.05 Other hydrocarbons,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,07_01_motor_gasoline,ESTO,09 Total transformation sector,07.01 Motor gasoline,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,07_02_aviation_gasoline,ESTO,09 Total transformation sector,07.02 Aviation gasoline,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,07_03_naphtha,ESTO,09 Total transformation sector,07.03 Naphtha,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,07_06_kerosene,ESTO,09 Total transformation sector,07.06 Kerosene,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,07_07_gas_diesel_oil,ESTO,09 Total transformation sector,07.07 Gas/diesel oil,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,07_08_fuel_oil,ESTO,09 Total transformation sector,07.08 Fuel oil,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,07_09_lpg,ESTO,09 Total transformation sector,07.09 LPG,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,07_10_refinery_gas_not_liquefied,ESTO,09 Total transformation sector,07.10 Refinery gas (not liquefied),exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,07_11_ethane,ESTO,09 Total transformation sector,07.11 Ethane,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,07_petroleum_products_unallocated,ESTO,09 Total transformation sector,07.99 PetProd nonspecified,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,07_x_jet_fuel,ESTO,09 Total transformation sector,07.04 Gasoline type jet fuel,extra_factorised_relationship,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,07_x_jet_fuel,ESTO,09 Total transformation sector,07.05 Kerosene type jet fuel,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,07_x_other_petroleum_products,ESTO,09 Total transformation sector,07.12 White spirit SBP,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,07_x_other_petroleum_products,ESTO,09 Total transformation sector,07.13 Lubricants,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,07_x_other_petroleum_products,ESTO,09 Total transformation sector,07.14 Bitumen,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,07_x_other_petroleum_products,ESTO,09 Total transformation sector,07.15 Paraffin waxes,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,07_x_other_petroleum_products,ESTO,09 Total transformation sector,07.16 Petroleum coke,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,07_x_other_petroleum_products,ESTO,09 Total transformation sector,07.17 Other products,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,08_01_natural_gas,ESTO,09 Total transformation sector,08.01 Natural gas,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,08_02_lng,ESTO,09 Total transformation sector,08.02 LNG,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,08_03_gas_works_gas,ESTO,09 Total transformation sector,08.03 Gas works gas,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,09_nuclear,ESTO,09 Total transformation sector,09 Nuclear,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,10_hydro,ESTO,09 Total transformation sector,10 Hydro,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,11_geothermal,ESTO,09 Total transformation sector,11 Geothermal,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,12_01_of_which_photovoltaics,ESTO,09 Total transformation sector,12.01 of which: Photovoltaics,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,12_solar_unallocated,ESTO,09 Total transformation sector,12.99 Solar nonspecified,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,12_x_other_solar,ESTO,09 Total transformation sector,12.99 Solar nonspecified,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,14_wind,ESTO,09 Total transformation sector,14 Wind,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,15_01_fuelwood_and_woodwaste,ESTO,09 Total transformation sector,15.01 Fuelwood & woodwaste,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,15_02_bagasse,ESTO,09 Total transformation sector,15.02 Bagasse,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,15_03_charcoal,ESTO,09 Total transformation sector,15.03 Charcoal,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,15_03_charcoal,ESTO,09.03 Heat pumps,15.03 Charcoal,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,15_04_black_liquor,ESTO,09 Total transformation sector,15.04 Black liquor,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,15_05_other_biomass,ESTO,09 Total transformation sector,15.05 Other biomass,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,15_solid_biomass_unallocated,ESTO,09 Total transformation sector,15.05 Other biomass,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,16_01_biogas,ESTO,09 Total transformation sector,16.01 Biogas,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,16_02_industrial_waste,ESTO,09 Total transformation sector,16.02 Industrial waste,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,16_03_municipal_solid_waste_renewable,ESTO,09 Total transformation sector,16.03 Municipal solid waste (renewable),exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,16_04_municipal_solid_waste_nonrenewable,ESTO,09 Total transformation sector,16.04 Municipal solid waste (non-renewable),exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,16_06_biodiesel,ESTO,09 Total transformation sector,16.06 Biodiesel,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,16_08_other_liquid_biofuels,ESTO,09 Total transformation sector,16.08 Other liquid biofuels,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,16_09_other_sources,ESTO,09 Total transformation sector,16.09 Other sources,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,16_others_unallocated,ESTO,09 Total transformation sector,16.09 Other sources,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,16_x_ammonia,ESTO,09 Total transformation sector,16.10 Ammonia,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,16_x_efuel,ESTO,09 Total transformation sector,16.11 E-fuel,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,16_x_hydrogen,ESTO,09 Total transformation sector,16.12 Hydrogen,current_relationship_not_compiled,zero_only
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,17_electricity,ESTO,09 Total transformation sector,17 Electricity,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,17_x_green_electricity,ESTO,09 Total transformation sector,17 Electricity,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_total_transformation_sector,18_heat,ESTO,09 Total transformation sector,18 Heat,exact_relationship_match,data_valid
ninth_to_esto,BOTH,NINTH,09_x_heat_plants,01_05_lignite,ESTO,"09.01.03,09.02.03 Heat plants",01.05 Lignite,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_x_heat_plants,01_x_thermal_coal,ESTO,"09.01.03,09.02.03 Heat plants",01.02 Other bituminous coal,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_x_heat_plants,01_x_thermal_coal,ESTO,"09.01.03,09.02.03 Heat plants",01.03 Sub-bituminous coal,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_x_heat_plants,01_x_thermal_coal,ESTO,"09.01.03,09.02.03 Heat plants",01.04 Anthracite,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_x_heat_plants,02_coal_products,ESTO,"09.01.03,09.02.03 Heat plants",02.01 Coke oven coke,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_x_heat_plants,02_coal_products,ESTO,"09.01.03,09.02.03 Heat plants",02.02 Gas coke,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_x_heat_plants,02_coal_products,ESTO,"09.01.03,09.02.03 Heat plants",02.03 Coke oven gas,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_x_heat_plants,02_coal_products,ESTO,"09.01.03,09.02.03 Heat plants",02.04 Blast furnace gas,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_x_heat_plants,02_coal_products,ESTO,"09.01.03,09.02.03 Heat plants",02.05 Other recovered gases,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_x_heat_plants,02_coal_products,ESTO,"09.01.03,09.02.03 Heat plants",02.06 Patent fuel,current_relationship_not_compiled,absent
ninth_to_esto,BOTH,NINTH,09_x_heat_plants,02_coal_products,ESTO,"09.01.03,09.02.03 Heat plants",02.07 Coal tar,current_relationship_not_compiled,absent
